census_tract_number,Walkability,Total Population,% 0 Vehicle HH,% 1 Vehicle HH,% 2+ Vehicle HH,% Low Wage Workers,Population Density,Employment Density,Pedestrian Network Density,Transit Frequency,state_x,county_x,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,state_y,county_y,life_expectancy,obesity
24510210100,18.5,1715,0.217592593,0.402777778,0.37962963,0.200507614,27.7406239,5.790754143,21.63092969,590.0746121,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,74.3,38.0
24510210200,18.5,1822,0.534435262,0.258953168,0.20661157,0.243964422,23.28677342,4.958983582,17.26385045,303.6250527,Maryland,Baltimore city,0,0,0,1,MD,Baltimore,67.9,40.1
24510220100,17.0,2005,0.374384236,0.358784893,0.26683087,0.134770889,22.03483802,20.07862796,14.75329328,1092.648073,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,80.1,27.2
24510230200,19.0,820,0.239631336,0.352534562,0.407834101,0.135957066,29.58503795,33.26512803,23.37464979,484.9059878,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,72.5,23.4
24510150800,13.5,786,0.509433962,0.371967655,0.118598383,0.243986254,16.11193325,2.562330351,17.4169789,209.9061024,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,73.7,45.3
24510270803,10.5,2784,0.244053775,0.400206825,0.3557394,0.230632235,25.6952437,0.609154484,9.785595666,54.66151756,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,76.0,38.9
24510260501,15.5,1460,0.216704289,0.322799097,0.460496614,0.190082645,21.27899684,2.069601063,13.93816525,388.6885692,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,76.9,32.7
24510271700,14.0,595,0.577540107,0.139037433,0.28342246,0.282352941,23.97632187,0.523852411,14.12621571,188.5468505,Maryland,Baltimore city,1,1,1,1,MD,Baltimore,67.7,43.6
24510271900,12.0,640,0.222222222,0.419191919,0.358585859,0.270833333,10.95818832,7.756342669,6.263329632,175.3310131,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,77.6,40.0
24510150702,14.66666667,369,0.56626506,0.319277108,0.114457831,0.280141844,10.28544054,0.975583791,17.88234355,338.9456829,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,66.1,44.2
24510150900,11.33333333,1452,0.148230088,0.597345133,0.254424779,0.227011494,32.50036502,0.067149515,16.48820555,205.2805425,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,70.2,43.4
24510270805,14.0,1157,0.256830601,0.546448087,0.196721311,0.25203252,22.34950256,1.873726663,24.60699291,90.95163553,Maryland,Baltimore city,0,1,0,0,MD,Baltimore,72.5,39.7
24510240100,15.0,2512,0.018456376,0.41442953,0.567114094,0.12300885,9.72575651,14.19371949,12.83579983,33.03040341,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,78.7,24.3
24510240200,18.33333333,2130,0.051575931,0.374403056,0.574021012,0.128364389,28.33202957,24.62093274,21.15481472,207.1191132,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,86.0,24.0
24510240300,15.5,605,0.026229508,0.416393443,0.557377049,0.135501355,44.74254334,4.437277026,26.44153384,978.3308387,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,80.7,23.4
24510240400,14.5,479,0.0,0.2,0.8,0.158163265,2.185478304,6.49255872,11.20476831,42.83719911,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,76.3,23.5
24510270804,9.5,1176,0.136456212,0.545824847,0.317718941,0.211538462,26.80439629,0.136757124,16.81256128,116.5684952,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,77.7,33.6
24510151000,15.16666667,508,0.497461929,0.340101523,0.162436548,0.24122807,13.67811363,4.254216444,9.786965634,350.3320316,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,70.8,43.8
24510260302,11.66666667,1734,0.331989247,0.494623656,0.173387097,0.264492754,38.31693538,0.022097425,12.0337483,169.7082259,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,72.6,47.0
24510260401,13.66666667,663,0.378378378,0.563063063,0.058558559,0.21971831,10.5881468,0.255520888,20.65345321,31.70805164,Maryland,Baltimore city,1,1,1,1,MD,Baltimore,70.7,37.7
24510260402,11.5,1552,0.216260163,0.513821138,0.269918699,0.297183099,17.10373581,3.339195844,11.49087922,113.9963651,Maryland,Baltimore city,0,1,0,0,MD,Baltimore,73.1,42.3
24510271501,10.83333333,957,0.043715847,0.295081967,0.661202186,0.16796875,6.327117112,0.403295866,14.49558808,28.91458401,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,81.3,26.8
24510271600,13.83333333,951,0.616129032,0.348387097,0.035483871,0.270042194,39.14145649,7.69658503,13.79043017,309.1519767,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,73.8,47.5
24510260201,16.16666667,1061,0.23255814,0.426356589,0.341085271,0.24055666,11.4935548,1.689910036,14.21488594,110.927428,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,72.7,40.2
24510260900,15.0,923,0.101369863,0.320547945,0.578082192,0.139455782,33.68469782,5.401229986,36.61773925,568.2677862,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,78.7,25.0
24510130100,10.33333333,573,0.404199475,0.517060367,0.078740157,0.29707113,54.43169877,1.139930864,16.55365909,1479.17429,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,69.7,45.7
24510280500,13.83333333,438,0.79,0.185,0.025,0.393939394,122.0749026,2.787098233,55.30213671,2690.488871,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,67.0,50.8
24510160700,12.83333333,832,0.485981308,0.429906542,0.08411215,0.302540416,10.55606214,0.735879332,18.86538677,169.5232524,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,64.1,47.6
24510160802,9.0,880,0.256329114,0.405063291,0.338607595,0.261501211,36.8868195,0.0,0.23630576,259.4149013,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,71.4,45.0
24510260403,10.0,1553,0.340840841,0.475975976,0.183183183,0.267065868,29.11353868,0.056239933,14.73344414,124.9013848,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,72.7,45.4
24510170200,13.83333333,482,0.774410774,0.171717172,0.053872054,0.321637427,17.50603631,177.820651,17.9907913,1332.608656,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,65.3,49.6
24510271801,13.83333333,452,0.179389313,0.603053435,0.217557252,0.245833333,8.766505031,2.172231335,13.11620528,161.3657563,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,69.3,47.6
24510271802,13.0,410,0.437908497,0.346405229,0.215686275,0.279816514,15.35864443,2.434907044,11.25783484,218.3631072,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,71.6,48.9
24510272007,15.16666667,826,0.392215569,0.284431138,0.323353293,0.25729443,14.07259556,8.791112964,6.279839394,119.940766,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,78.5,37.5
24510272006,13.83333333,919,0.261613692,0.513447433,0.224938875,0.227272727,10.55024878,1.77942172,13.57572245,88.16747617,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,80.4,36.7
24510260800,17.33333333,1165,0.440707965,0.490265487,0.069026549,0.2,28.33381656,7.61243312,25.6936734,451.3953952,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,70.4,35.9
24510271002,13.5,1617,0.030100334,0.586956522,0.382943144,0.298901099,17.51221496,0.953045712,21.19769145,57.57052085,Maryland,Baltimore city,1,1,1,1,MD,Baltimore,74.5,45.7
24510170300,16.16666667,876,0.613861386,0.237623762,0.148514851,0.3125,24.91826969,2.304086581,32.1653545,492.9391293,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,68.6,46.1
24510180100,13.0,1069,0.506355932,0.453389831,0.040254237,0.350253807,23.27757426,0.021775093,13.47404042,873.3728442,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,64.3,55.3
24510250206,13.33333333,610,0.326599327,0.31986532,0.353535354,0.199481865,1.990581605,6.973562113,9.65432751,34.22812552,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,74.3,32.8
24510250207,11.66666667,1050,0.397802198,0.441758242,0.16043956,0.265654649,7.698349063,4.714322331,10.25854221,72.54117619,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,73.5,44.9
24510260604,13.16666667,603,0.485380117,0.397660819,0.116959064,0.261538462,16.18466476,0.563645041,34.21844955,154.5997828,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,65.0,44.9
24510261000,17.33333333,918,0.306034483,0.534482759,0.159482759,0.229268293,33.9299782,5.17450648,20.33544832,583.5660565,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,71.2,38.4
24510260700,17.0,1626,0.108208955,0.406716418,0.485074627,0.155069583,10.75576839,4.643634325,20.35285134,164.1673665,Maryland,Baltimore city,0,1,0,0,MD,Baltimore,73.2,33.9
24510271101,15.83333333,890,0.135761589,0.350993377,0.513245033,0.192982456,11.114926,3.646694823,16.01797024,93.2754599,Maryland,Baltimore city,1,1,1,1,MD,Baltimore,79.4,32.2
24510200400,16.5,749,0.358361775,0.42662116,0.215017065,0.25,16.25671189,2.322387414,22.91853055,194.4728152,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,66.7,53.3
24510120201,17.66666667,1289,0.140495868,0.359504132,0.5,0.195694716,31.21099178,2.832960464,16.09038283,444.2856835,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,78.9,27.7
24510250204,11.66666667,2612,0.658823529,0.226470588,0.114705882,0.342417062,20.34570088,0.303783436,14.00802708,184.5440766,Maryland,Baltimore city,1,1,1,1,MD,Baltimore,65.6,52.5
24510151300,17.33333333,564,0.494791667,0.34375,0.161458333,0.324159021,8.054558495,1.756579246,17.02289736,185.5843552,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,69.3,49.8
24510160200,13.33333333,567,0.577405858,0.422594142,0.0,0.31884058,27.57847828,0.048639292,25.68948651,547.9442722,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,71.1,48.1
24510200300,14.5,1184,0.488700565,0.426553672,0.084745763,0.275,39.65359955,1.105210123,35.7447566,278.6469158,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,72.1,46.2
24510160300,16.33333333,528,0.811659193,0.188340807,0.0,0.344632768,18.79105973,4.626586676,24.77190171,466.300008,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,72.7,50.6
24510190200,15.33333333,1077,0.583333333,0.179012346,0.237654321,0.261363636,31.40496543,0.962269136,21.87080127,563.3645809,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,68.7,41.9
24510120500,17.16666667,1301,0.34845735,0.453720508,0.197822142,0.24534687,19.57422083,4.573837918,18.33159156,584.9527545,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,76.7,37.4
24510230300,14.83333333,290,0.0,0.457317073,0.542682927,0.11627907,1.065812096,3.792820976,5.904971826,37.63150908,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,72.4,24.4
24510160500,12.33333333,630,0.299363057,0.649681529,0.050955414,0.306451613,16.17095518,4.414927445,18.58193456,281.6746574,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,67.8,47.2
24510160600,17.16666667,611,0.588571429,0.222857143,0.188571429,0.331983806,24.93830728,1.306097926,24.83957771,496.3172282,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,65.6,46.4
24510250101,11.16666667,1491,0.263772955,0.392320534,0.343906511,0.276223776,26.90816403,0.126329409,21.60279245,69.30070414,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,74.7,42.6
24510250102,14.0,1077,0.165024631,0.391625616,0.443349754,0.255208333,11.84503854,2.3316139,17.18416897,36.07354582,Maryland,Baltimore city,1,1,1,1,MD,Baltimore,75.9,43.0
24510260102,11.66666667,559,0.089219331,0.550185874,0.360594796,0.219512195,7.231560652,0.258732045,22.43564217,99.35311047,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,72.7,41.9
24510271200,16.66666667,683,0.094545455,0.254545455,0.650909091,0.14527845,6.980750672,1.533107761,22.46283318,50.17146252,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,80.8,27.4
24510271300,11.33333333,1178,0.0,0.321100917,0.678899083,0.168096055,3.001944301,1.564680646,11.15172534,35.34241521,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,82.2,24.0
24510250103,12.5,1418,0.502463054,0.346469622,0.151067323,0.236363636,12.90296296,31.72964164,14.58231014,33.03923203,Maryland,Baltimore city,1,1,1,1,MD,Baltimore,74.0,34.5
24510250203,12.83333333,1146,0.270341207,0.501312336,0.228346457,0.303614458,14.86072158,16.9873868,13.44505153,64.3202157,Maryland,Baltimore city,1,1,1,1,MD,Baltimore,71.2,42.7
24510260203,15.0,984,0.249275362,0.350724638,0.4,0.237762238,11.93732613,0.764280026,22.14374151,109.5483046,Maryland,Baltimore city,0,1,0,0,MD,Baltimore,69.4,44.1
24510260301,11.33333333,919,0.356932153,0.442477876,0.200589971,0.26557377,37.00586698,0.120802613,12.44558998,194.1497922,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,69.8,45.2
24510271400,15.16666667,1376,0.031135531,0.223443223,0.745421245,0.163064833,7.787758233,1.426246421,21.64431071,33.87391679,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,84.3,25.7
24510271001,15.16666667,821,0.228699552,0.30044843,0.470852018,0.288590604,19.25512905,0.445612,18.03314455,172.3083823,Maryland,Baltimore city,1,1,1,1,MD,Baltimore,72.5,43.7
24510200100,13.83333333,710,0.429378531,0.502824859,0.06779661,0.314540059,19.97963074,0.872350074,18.57320822,1080.588479,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,69.5,49.8
24510270901,12.33333333,1353,0.346982759,0.474137931,0.17887931,0.232346241,42.40185678,4.606853619,14.0402503,135.6754592,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,72.9,40.4
24510270902,14.5,2060,0.083586626,0.41337386,0.503039514,0.255172414,18.55991962,19.94740876,19.70097329,40.19021285,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,76.3,36.3
24510270903,15.83333333,2033,0.111607143,0.754464286,0.133928571,0.302445302,14.24595275,0.707742857,24.32815154,105.0963346,Maryland,Baltimore city,1,1,1,1,MD,Baltimore,74.5,34.5
24510271102,14.83333333,3805,0.0,0.286516854,0.713483146,0.211347518,22.65778228,12.00475403,22.21203299,20.29550359,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,80.5,19.3
26125162300,14.16666667,1011,0.047486034,0.298882682,0.653631285,0.21574344,3.86655504,3.334951528,11.81870525,32.62745238,Michigan,Oakland County,0,0,0,0,MI,Southfield,80.1,36.7
26125196000,7.0,1600,0.020920502,0.09623431,0.882845188,0.184704185,8.727102945,0.3327208,14.85545474,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,80.0,23.3
26125167500,5.833333333,1233,0.047058824,0.136470588,0.816470588,0.216389245,2.410534059,0.25806204,8.829714482,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,75.5,28.1
26125196500,8.5,1321,0.0,0.068027211,0.931972789,0.178498986,5.138869488,0.361782636,14.89756886,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,83.4,21.5
26125192000,9.166666667,1479,0.03567681,0.589716684,0.374606506,0.183505155,3.707578156,1.895151512,13.21055518,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Rochester Hills,83.3,24.4
26125197400,6.5,677,0.074074074,0.555555556,0.37037037,0.197396963,2.336092927,10.2725977,9.496448798,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,73.6,27.9
26125197600,8.0,1963,0.025125628,0.508542714,0.466331658,0.178343949,3.194615329,22.76590618,3.029593267,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,81.0,23.2
26125194300,8.666666667,2602,0.028265107,0.311890838,0.659844055,0.171405361,3.030207253,2.769343908,7.608842923,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Rochester Hills,80.6,22.2
26125194400,6.666666667,1796,0.205256571,0.287859825,0.506883605,0.187698834,3.246144882,0.849492258,7.923951949,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Rochester Hills,76.0,23.1
26125194500,8.5,978,0.168453292,0.597243492,0.234303216,0.248188406,1.114974765,5.473408842,11.45516832,-99999.0,Michigan,Oakland County,0,1,0,0,MI,Rochester Hills,76.7,26.4
26125196400,8.166666667,1446,0.0,0.185714286,0.814285714,0.149076517,3.470035369,0.967098377,11.57269463,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,85.3,21.9
26125197701,9.333333333,2070,0.094361335,0.52013809,0.385500575,0.113493064,22.49488747,2.043013935,28.91975653,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,83.8,19.8
26125160800,7.166666667,1705,0.190410959,0.18630137,0.623287671,0.243994943,5.875433334,0.627172356,13.159169,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Southfield,76.7,31.0
26161402300,7.5,1657,0.044407895,0.355263158,0.600328947,0.183870968,2.296427235,1.025561951,11.59293652,118.8924841,Michigan,Washtenaw County,0,0,0,0,MI,Ann Arbor,84.0,22.1
26125193500,4.833333333,2402,0.058653846,0.463461538,0.477884615,0.248097412,2.503797574,0.271018888,4.883856855,-99999.0,Michigan,Oakland County,1,1,1,0,MI,Rochester Hills,74.0,32.5
26125193300,5.666666667,672,0.0,0.257246377,0.742753623,0.175202156,5.696757842,0.178023683,15.24681141,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Rochester Hills,83.6,22.2
26125193700,8.0,2302,0.177615572,0.198296837,0.624087591,0.168316832,5.797864143,1.911632878,12.08681345,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Rochester Hills,82.5,23.8
26125194000,10.66666667,2460,0.0,0.514044944,0.485955056,0.201244813,11.19250123,10.11874908,11.40351329,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Rochester Hills,81.6,22.5
26125197900,9.0,1298,0.0,0.092417062,0.907582938,0.1996997,5.200873293,0.937599654,12.81010507,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,79.1,22.2
26125198000,8.666666667,1151,0.0,0.154269972,0.845730028,0.193050193,4.805673952,0.626282444,11.51466211,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,80.8,22.2
26125194600,7.5,794,0.0,0.435013263,0.564986737,0.161616162,1.960535149,7.58781425,10.00251184,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Rochester Hills,81.7,24.2
26125196200,7.5,2371,0.024453024,0.167310167,0.808236808,0.202040816,3.283260403,0.990101724,8.492447152,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,83.4,23.8
26125196300,8.666666667,2687,0.033165829,0.147738693,0.819095477,0.201342282,3.841599707,0.493245962,11.91268047,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,82.4,23.4
26125193400,6.833333333,1993,0.040419162,0.181137725,0.778443114,0.166825548,5.278090218,1.324157104,11.73955353,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Rochester Hills,85.0,22.3
26125196100,8.666666667,1241,0.0,0.191397849,0.808602151,0.207939509,4.734651773,1.022471132,9.799872945,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,80.6,23.7
26125196900,9.833333333,2111,0.01217862,0.227334235,0.760487145,0.186691312,3.671322098,7.533949468,10.94309445,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,79.1,21.8
26125197000,9.5,2036,0.029829545,0.183238636,0.786931818,0.1898971,3.091242946,5.154602063,9.295489459,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,80.5,22.1
26125197100,9.166666667,1560,0.008213552,0.158110883,0.833675565,0.199661591,4.877385499,1.216219846,8.888991059,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,81.2,23.2
26125197200,7.833333333,1861,0.041795666,0.139318885,0.818885449,0.217301751,6.863130445,1.53784277,12.65333831,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,86.8,22.5
26125197300,9.5,1305,0.0,0.424901186,0.575098814,0.213296399,6.597578526,1.450961714,15.66543158,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,79.3,24.8
26161404600,14.5,1966,0.095338983,0.436440678,0.468220339,0.224582701,5.037027275,9.866526976,5.971304181,14.42121004,Michigan,Washtenaw County,0,0,0,0,MI,Ann Arbor,80.6,27.5
26125162000,8.5,864,0.025581395,0.444186047,0.530232558,0.208163265,1.999241883,7.969200285,10.63604713,4.931463312,Michigan,Oakland County,0,0,0,0,MI,Southfield,78.1,35.5
26125192200,4.5,2169,0.0,0.103641457,0.896358543,0.182692308,3.509968,0.07120267,10.23841197,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Rochester Hills,83.4,23.5
26125193000,4.666666667,1351,0.0,0.156989247,0.843010753,0.206484642,3.366387893,0.074753247,10.1496013,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Rochester Hills,83.4,23.7
26125168400,8.666666667,1383,0.043189369,0.3089701,0.647840532,0.168329177,1.439972955,8.531553432,4.877629248,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,79.9,23.0
26161405200,13.83333333,742,0.0,0.420731707,0.579268293,0.176300578,5.190654052,1.420084599,17.229391,8.347254369,Michigan,Washtenaw County,0,0,0,0,MI,Ann Arbor,84.5,25.4
26125166600,6.5,825,0.071721311,0.549180328,0.379098361,0.210526316,3.340773813,0.267261905,10.44267545,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,80.5,27.8
26125168600,6.666666667,2133,0.123022847,0.484182777,0.392794376,0.171634121,7.353956222,0.63093014,12.36559396,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,82.1,25.2
26125168900,7.333333333,667,0.060150376,0.657894737,0.281954887,0.131944444,12.92891604,0.0,25.9831983,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,76.1,22.6
26125161300,6.833333333,948,0.0,0.572890026,0.427109974,0.230941704,8.52088618,0.871862826,22.21115789,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Southfield,78.0,32.8
26125197500,8.333333333,1209,0.015202703,0.635135135,0.349662162,0.206239168,7.064657982,3.669648646,12.60847303,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,82.4,23.1
26125167900,6.666666667,668,0.0,0.137651822,0.862348178,0.212938005,2.514953721,0.173185436,10.0739897,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,81.6,23.5
26125160300,7.5,1889,0.364600326,0.536704731,0.098694943,0.240464345,10.33370453,3.544859996,7.45808326,-99999.0,Michigan,Oakland County,0,1,0,1,MI,Southfield,73.5,36.2
26125160500,10.66666667,703,0.0,0.378151261,0.621848739,0.190322581,4.027192197,7.538812136,12.14540264,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Southfield,79.1,31.6
26125167800,9.333333333,683,0.020356234,0.580152672,0.399491094,0.200312989,6.532420609,0.086078749,22.41354926,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,84.4,23.4
26125168500,5.5,987,0.111620795,0.642201835,0.24617737,0.18,7.11878212,0.079337997,11.1034835,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Farmington Hills,83.6,24.7
26125198100,11.0,1904,0.474605954,0.380910683,0.144483363,0.192488263,14.64489542,8.199295441,18.53987246,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,79.6,25.7
26125160400,5.333333333,1845,0.212314225,0.537154989,0.250530786,0.217065868,13.75157968,0.149068614,14.10855377,-99999.0,Michigan,Oakland County,0,1,0,0,MI,Southfield,75.2,35.6
26125161900,10.83333333,668,0.113496933,0.549079755,0.337423313,0.242957746,2.374106064,6.091643405,6.908664352,7.57439348,Michigan,Oakland County,0,0,0,0,MI,Southfield,79.3,32.5
26161405300,11.0,1372,0.0,0.217479675,0.782520325,0.199600798,3.780275092,0.92027105,16.18809592,10.50484377,Michigan,Washtenaw County,0,0,0,0,MI,Ann Arbor,89.0,24.8
26161403500,10.66666667,1403,0.08974359,0.405982906,0.504273504,0.224550898,11.44171665,2.120346634,17.37522913,19.7929004,Michigan,Washtenaw County,0,0,0,0,MI,Ann Arbor,79.8,27.3
26161405400,15.0,727,0.031578947,0.623684211,0.344736842,0.205673759,4.417759905,8.531684879,14.60503624,14.58027962,Michigan,Washtenaw County,0,0,0,0,MI,Ann Arbor,85.5,28.5
26161403200,13.83333333,1067,0.038461538,0.342105263,0.619433198,0.15959253,3.748214153,1.503501085,12.68178251,7.354784941,Michigan,Washtenaw County,0,0,0,0,MI,Ann Arbor,81.7,28.1
26161405600,11.5,2803,0.0,0.593275488,0.406724512,0.247139588,27.93462839,0.408604982,12.76414432,27.27182854,Michigan,Washtenaw County,1,1,1,1,MI,Ann Arbor,75.4,31.7
26161400400,15.5,795,0.06122449,0.326530612,0.612244898,0.226775956,10.62407638,0.734998995,24.50177496,48.49389732,Michigan,Washtenaw County,0,0,0,0,MI,Ann Arbor,80.9,26.5
26161404100,13.16666667,490,0.08365019,0.285171103,0.631178707,0.178247734,6.140525551,0.526330762,21.35939619,16.040556,Michigan,Washtenaw County,0,0,0,0,MI,Ann Arbor,80.5,28.2
26161402600,13.83333333,1021,0.146938776,0.624489796,0.228571429,0.264248705,3.722731472,0.189600428,23.12212521,212.3524789,Michigan,Washtenaw County,0,1,0,0,MI,Ann Arbor,79.0,21.3
26161403100,6.666666667,1544,0.0,0.261306533,0.738693467,0.219298246,2.190039733,0.463823182,7.572585353,-99999.0,Michigan,Washtenaw County,0,0,0,0,MI,Ann Arbor,80.8,25.3
26161402700,15.0,1208,0.0,0.384965831,0.615034169,0.186147186,5.433892003,4.331819536,12.55161383,52.2058979,Michigan,Washtenaw County,0,0,0,0,MI,Ann Arbor,85.2,23.9
26161403400,12.33333333,1020,0.03950104,0.482328482,0.478170478,0.213114754,7.581206427,1.100018187,14.24872287,19.02734135,Michigan,Washtenaw County,0,0,0,0,MI,Ann Arbor,83.5,28.6
26161403300,14.5,1658,0.010416667,0.475260417,0.514322917,0.217336683,5.246837436,1.202532102,10.6843507,19.2400908,Michigan,Washtenaw County,0,0,0,0,MI,Ann Arbor,82.2,27.7
26161403600,13.5,2538,0.239547038,0.524390244,0.236062718,0.278514589,9.938874356,3.101492707,6.683678263,53.01386754,Michigan,Washtenaw County,1,1,1,1,MI,Ann Arbor,80.5,22.9
26161404200,15.33333333,900,0.155419223,0.648261759,0.196319018,0.261580381,11.90853779,6.589390912,8.115545086,33.87317417,Michigan,Washtenaw County,0,1,0,0,MI,Ann Arbor,77.8,32.2
26161404400,8.0,832,0.014234875,0.145907473,0.839857651,0.167647059,7.707548265,0.852276972,21.01092431,-99999.0,Michigan,Washtenaw County,0,0,0,0,MI,Ann Arbor,80.8,26.0
26161404500,12.66666667,2170,0.115019011,0.475285171,0.409695817,0.221879815,8.249106456,3.143783889,3.826790219,35.82801655,Michigan,Washtenaw County,0,1,0,0,MI,Ann Arbor,82.6,23.0
26125161400,10.16666667,1007,0.44384058,0.403985507,0.152173913,0.238372093,13.21206312,1.731869247,13.29902566,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Southfield,77.0,34.1
26125167400,10.33333333,1423,0.178326475,0.407407407,0.414266118,0.250411862,9.64133293,4.593692007,22.105328,-99999.0,Michigan,Oakland County,0,1,0,1,MI,Farmington Hills,75.7,31.3
26125196600,7.0,2180,0.027595269,0.186596583,0.785808147,0.16218721,3.52019048,0.182468589,12.19612612,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,80.5,22.1
26125197702,10.16666667,2110,0.017357763,0.604628737,0.3780135,0.124314442,2.763856506,14.4768446,9.478017302,-99999.0,Michigan,Oakland County,0,0,0,0,MI,Troy,79.6,18.6
